Date of Download: 2023-07-12_21:10:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Search Parameters: Data Level:all  Trait List:  Trial List:10602,10601,9115,9116,10600,10576,11389,11388,11391,11390  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,Cassava mosaic disease severity|at harvesting|COMP:0000294,branching level counting|CO_334:0000079,cassava mosaic disease severity 1-month evaluation|CO_334:0000191,cassava mosaic disease severity 12-month evaluation|CO_334:0000199,cassava mosaic disease severity 3-month evaluation|CO_334:0000192,cassava mosaic disease severity 6-month evaluation|CO_334:0000194,cassava mosaic disease severity 9-month evaluation|CO_334:0000193,cassava mosaic disease severity|month 10|COMP:0000260,dry matter content by specific gravity method|CO_334:0000160,first apical branch height measurement in cm|CO_334:0000106,fresh root yield|CO_334:0000013,fresh shoot weight measurement in kg per plot|CO_334:0000016,fresh storage root weight per plot|CO_334:0000012,harvest index variable|CO_334:0000015,marketable root number counting|CO_334:0000169,number of planted stakes per plant counting|CO_334:0000300,number of planted stakes per plot counting|CO_334:0000159,plant height measurement in cm|CO_334:0000018,plant stands harvested counting|CO_334:0000010,root color visual rating 1-3|CO_334:0000221,root number per plant counting|CO_334:0002128,root number per plot counting|CO_334:0000011,rotted storage root counting|CO_334:0000084,sprout count discrete counting|CO_334:0000138,starch content percentage|CO_334:0000071,notes
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11388,2021105MDAYT_dakl,2021105MDAYT_dakl,RCBD,4,6,,no,no,2021-May-19,2022-April-01,473,Daklak,390,IITA-TMS-IBA920057,"92/0057,920057,I920057,TMS 92/0057,TMS920057,TMS-I920057",plot,6386088,2021105MDAYT_dakl_rep1_IITA-TMS-IBA920057_7,1,1,7,3,2,test,,,1.67,1,,,,1,,,173,10.9375,21,14,0.4,51,,36,240,15,,,,,31,17.7," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11388,2021105MDAYT_dakl,2021105MDAYT_dakl,RCBD,4,6,,no,no,2021-May-19,2022-April-01,473,Daklak,2732021,CR24-3,,plot,6386103,2021105MDAYT_dakl_rep1_CR24-3_8,1,1,8,4,2,test,,,3,1,,,,1,,,75,11.328125,27,14.5,0.34939759,75,,36,183,16,,,,,35,15.7," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11388,2021105MDAYT_dakl,2021105MDAYT_dakl,RCBD,4,6,,no,no,2021-May-19,2022-April-01,473,Daklak,2732001,AR9-48,,plot,6386091,2021105MDAYT_dakl_rep1_AR9-48_9,1,1,9,1,3,test,,,2.33,1,,,,1,,,120,16.40625,25,21,0.456521739,121,,36,222,14,,,,,29,17.6," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11388,2021105MDAYT_dakl,2021105MDAYT_dakl,RCBD,4,6,,no,no,2021-May-19,2022-April-01,473,Daklak,2732022,CR25-4,,plot,6386100,2021105MDAYT_dakl_rep1_CR25-4_10,1,1,10,2,3,test,,,3,1,,,,1,,,94,,,,,,,36,180,,,,,,33,22.4,"Root rots, Starch measured from border plant (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11388,2021105MDAYT_dakl,2021105MDAYT_dakl,RCBD,4,6,,no,no,2021-May-19,2022-April-01,473,Daklak,61468,AR35-1,,plot,6386095,2021105MDAYT_dakl_rep1_AR35-1_11,1,1,11,3,3,test,,,3,1,,,,1,,,86,,,,,,,36,215,,,,,,31,12,"Root rots, Starch measured from border plant (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11388,2021105MDAYT_dakl,2021105MDAYT_dakl,RCBD,4,6,,no,no,2021-May-19,2022-April-01,473,Daklak,3661244,KM505-54,,plot,6386106,2021105MDAYT_dakl_rep1_KM505-54_12,1,1,12,4,3,test,,,0,1,,,,1.73,,,175,3.90625,19,5,0.208333333,50,,36,175,9,,,,,36,18," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11388,2021105MDAYT_dakl,2021105MDAYT_dakl,RCBD,4,6,,no,no,2021-May-19,2022-April-01,473,Daklak,39671,TMEB419,"GBAZEKOUTE,OBAMA,TME 419",plot,6386081,2021105MDAYT_dakl_rep1_TMEB419_13,1,1,13,1,4,test,,,2,1,,,,1,,,96,,,,,,,36,157,,,,,,30,,"All root rots (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11388,2021105MDAYT_dakl,2021105MDAYT_dakl,RCBD,4,6,,no,no,2021-May-19,2022-April-01,473,Daklak,2732020,CR24-16,,plot,6386098,2021105MDAYT_dakl_rep1_CR24-16_14,1,1,14,2,4,test,,,1,1,,,,1,,,140,,,,,,,36,157,,,,,,36,,"All root rots and stems had been cut by someone before the harvest day (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11388,2021105MDAYT_dakl,2021105MDAYT_dakl,RCBD,4,6,,no,no,2021-May-19,2022-April-01,473,Daklak,61463,CR13-8,,plot,6386094,2021105MDAYT_dakl_rep1_CR13-8_15,1,1,15,3,4,test,,,2.67,1,,,,1,,,117,3.90625,22,5,0.185185185,33,,36,182,11,,,,,35,18.8," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11388,2021105MDAYT_dakl,2021105MDAYT_dakl,RCBD,4,6,,no,no,2021-May-19,2022-April-01,473,Daklak,2731984,AR18-1,,plot,6386067,2021105MDAYT_dakl_rep1_AR18-1_16,1,1,16,4,4,test,,,3,1,,,,1,,,148,10.9375,27.5,14,0.337349398,75,,36,215,14,,,,,34,19.6," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11388,2021105MDAYT_dakl,2021105MDAYT_dakl,RCBD,4,6,,no,no,2021-May-19,2022-April-01,473,Daklak,2732021,CR24-3,,plot,6386069,2021105MDAYT_dakl_rep2_CR24-3_17,2,2,17,1,5,test,,,2.67,1,,,,1,,,60,6.875,15,8.8,0.369747899,70,,36,142,16,,,,,35,11.5," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11388,2021105MDAYT_dakl,2021105MDAYT_dakl,RCBD,4,6,,no,no,2021-May-19,2022-April-01,473,Daklak,2842216,KM94,,plot,6386109,2021105MDAYT_dakl_rep2_KM94_18,2,2,18,2,5,check,,,2.67,1,,,,1,,,75,5.15625,11.5,6.6,0.364640884,46,,36,141,12,,,,,35,20.8," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11388,2021105MDAYT_dakl,2021105MDAYT_dakl,RCBD,4,6,,no,no,2021-May-19,2022-April-01,473,Daklak,39671,TMEB419,"GBAZEKOUTE,OBAMA,TME 419",plot,6386101,2021105MDAYT_dakl_rep2_TMEB419_19,2,2,19,3,5,test,,,1.67,1.03,,,,1,,,110,,,,,,,36,177,,,,,,31,,"All root rots (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11388,2021105MDAYT_dakl,2021105MDAYT_dakl,RCBD,4,6,,no,no,2021-May-19,2022-April-01,473,Daklak,2842340,VN19-442,,plot,6386076,2021105MDAYT_dakl_rep2_VN19-442_20,2,2,20,4,5,test,,,0,1.06,,,,1,,,186,19.140625,22,24.5,0.52688172,125,,36,186,16,,,,,36,15.2," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11388,2021105MDAYT_dakl,2021105MDAYT_dakl,RCBD,4,6,,no,no,2021-May-19,2022-April-01,473,Daklak,2864209,KM140,,plot,6386072,2021105MDAYT_dakl_rep2_KM140_21,2,2,21,1,6,check,,,2.33,1,,,,1.67,,,87,14.453125,15,18.5,0.552238806,116,,36,118,16,,,,,36,15.2," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11388,2021105MDAYT_dakl,2021105MDAYT_dakl,RCBD,4,6,,no,no,2021-May-19,2022-April-01,473,Daklak,2842379,KM419,,plot,6386080,2021105MDAYT_dakl_rep2_KM419_22,2,2,22,2,6,check,,,3,1,,,,1,,,62,14.0625,10,18,0.642857143,126,,36,112,15,,,,,35,21.3," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11388,2021105MDAYT_dakl,2021105MDAYT_dakl,RCBD,4,6,,no,no,2021-May-19,2022-April-01,473,Daklak,2731984,AR18-1,,plot,6386107,2021105MDAYT_dakl_rep2_AR18-1_23,2,2,23,3,6,test,,,2.33,1,,,,1,,,80,5.3125,28,6.8,0.195402299,59,,36,176,13,,,,,32,17," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11388,2021105MDAYT_dakl,2021105MDAYT_dakl,RCBD,4,6,,no,no,2021-May-19,2022-April-01,473,Daklak,2732020,CR24-16,,plot,6386074,2021105MDAYT_dakl_rep2_CR24-16_24,2,2,24,4,6,test,,,0,1,,,,1,,,205,10.15625,9,13,0.590909091,52,,36,205,7,,,,,24,20.4," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11388,2021105MDAYT_dakl,2021105MDAYT_dakl,RCBD,4,6,,no,no,2021-May-19,2022-April-01,473,Daklak,2732025,CR27-20,,plot,6386070,2021105MDAYT_dakl_rep2_CR27-20_25,2,2,25,1,7,test,,,2.33,1,,,,1,,,53,7.03125,10,9,0.473684211,47,,36,117,13,,,,,34,17.4," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11388,2021105MDAYT_dakl,2021105MDAYT_dakl,RCBD,4,6,,no,no,2021-May-19,2022-April-01,473,Daklak,723,IITA-TMS-IBA980581,"98/0581,980581,Dixon,I980581,IBA980581,IITA-IBA980581,IITA-TMS-980581,TMS 98/0581,TMS-I980581",plot,6386087,2021105MDAYT_dakl_rep2_IITA-TMS-IBA980581_26,2,2,26,2,7,test,,,2,1,,,,1,,,82,10.15625,16,13,0.448275862,73,,36,175,16,,,,,35,15.7," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11388,2021105MDAYT_dakl,2021105MDAYT_dakl,RCBD,4,6,,no,no,2021-May-19,2022-April-01,473,Daklak,2732022,CR25-4,,plot,6386089,2021105MDAYT_dakl_rep2_CR25-4_27,2,2,27,3,7,test,,,2.33,1,,,,1,,,138,,,,,,,36,199,,,,,,32,,"All root rots (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11388,2021105MDAYT_dakl,2021105MDAYT_dakl,RCBD,4,6,,no,no,2021-May-19,2022-April-01,473,Daklak,61463,CR13-8,,plot,6386082,2021105MDAYT_dakl_rep2_CR13-8_28,2,2,28,4,7,test,,,2.67,1,,,,1,,,150,9.0625,,11.6,,56,,36,216,15,,,,,35,20.8," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11388,2021105MDAYT_dakl,2021105MDAYT_dakl,RCBD,4,6,,no,no,2021-May-19,2022-April-01,473,Daklak,390,IITA-TMS-IBA920057,"92/0057,920057,I920057,TMS 92/0057,TMS920057,TMS-I920057",plot,6386077,2021105MDAYT_dakl_rep2_IITA-TMS-IBA920057_29,2,2,29,1,8,test,,,1.67,1,,,,1,,,111,14.0625,14,18,0.5625,65,,36,195,12,,,,,34,17," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11388,2021105MDAYT_dakl,2021105MDAYT_dakl,RCBD,4,6,,no,no,2021-May-19,2022-April-01,473,Daklak,2732001,AR9-48,,plot,6386108,2021105MDAYT_dakl_rep2_AR9-48_30,2,2,30,2,8,test,,,2.67,1,,,,1,,,98,17.34375,15.5,22.2,0.588859416,115,,36,193,15,,,,,35,18.6," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11388,2021105MDAYT_dakl,2021105MDAYT_dakl,RCBD,4,6,,no,no,2021-May-19,2022-April-01,473,Daklak,3661244,KM505-54,,plot,6386086,2021105MDAYT_dakl_rep2_KM505-54_31,2,2,31,3,8,test,,,2.67,1,,,,1,,,96,6.25,161.6,8,0.047169811,67,,36,152,14,,,,,33,20.2," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11388,2021105MDAYT_dakl,2021105MDAYT_dakl,RCBD,4,6,,no,no,2021-May-19,2022-April-01,473,Daklak,61468,AR35-1,,plot,6386102,2021105MDAYT_dakl_rep2_AR35-1_32,2,2,32,4,8,test,,,2.67,1,,,,1,,,103,8.046875,16,10.3,0.391634981,61,,36,210,13,,,,,34,14.5," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11388,2021105MDAYT_dakl,2021105MDAYT_dakl,RCBD,4,6,,no,no,2021-May-19,2022-April-01,473,Daklak,61468,AR35-1,,plot,6386079,2021105MDAYT_dakl_rep3_AR35-1_33,3,3,33,1,9,test,,,2,1,,,,1,,,90,16.640625,10,21.3,0.680511182,105,,36,213,13,,,,,30,18.5," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11388,2021105MDAYT_dakl,2021105MDAYT_dakl,RCBD,4,6,,no,no,2021-May-19,2022-April-01,473,Daklak,2732021,CR24-3,,plot,6386110,2021105MDAYT_dakl_rep3_CR24-3_34,3,3,34,2,9,test,,,3,1,,,,1,,,69,20.3125,17.5,26,0.597701149,87,,36,173,12,,,,,27,14," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11388,2021105MDAYT_dakl,2021105MDAYT_dakl,RCBD,4,6,,no,no,2021-May-19,2022-April-01,473,Daklak,2732020,CR24-16,,plot,6386085,2021105MDAYT_dakl_rep3_CR24-16_35,3,3,35,3,9,test,,,0,1,,,,1,,,180,,,,,,,36,180,,,,,,11,,"All root rots (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11388,2021105MDAYT_dakl,2021105MDAYT_dakl,RCBD,4,6,,no,no,2021-May-19,2022-April-01,473,Daklak,2732025,CR27-20,,plot,6386068,2021105MDAYT_dakl_rep3_CR27-20_36,3,3,36,4,9,test,,,3,1,,,,1,,,71,,,,,,,36,130,,,,,,32,,"All root rots (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11388,2021105MDAYT_dakl,2021105MDAYT_dakl,RCBD,4,6,,no,no,2021-May-19,2022-April-01,473,Daklak,3661244,KM505-54,,plot,6386066,2021105MDAYT_dakl_rep3_KM505-54_37,3,3,37,1,10,test,,,0,1,,,,1.31,,,180,25,18.5,32,0.633663366,120,,36,180,16,,,,,36,23.5," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11388,2021105MDAYT_dakl,2021105MDAYT_dakl,RCBD,4,6,,no,no,2021-May-19,2022-April-01,473,Daklak,61463,CR13-8,,plot,6386099,2021105MDAYT_dakl_rep3_CR13-8_38,3,3,38,2,10,test,,,1.67,1,,,,1,,,168,8.984375,20,11.5,0.365079365,60,,36,218,12,,,,,29,24," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11388,2021105MDAYT_dakl,2021105MDAYT_dakl,RCBD,4,6,,no,no,2021-May-19,2022-April-01,473,Daklak,2732001,AR9-48,,plot,6386105,2021105MDAYT_dakl_rep3_AR9-48_39,3,3,39,3,10,test,,,3,1,,,,1,,,100,14.296875,14.5,18.3,0.557926829,85,,36,192,16,,,,,34,17," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11388,2021105MDAYT_dakl,2021105MDAYT_dakl,RCBD,4,6,,no,no,2021-May-19,2022-April-01,473,Daklak,2732022,CR25-4,,plot,6386096,2021105MDAYT_dakl_rep3_CR25-4_40,3,3,40,4,10,test,,,2.67,1,,,,1,,,89,6.25,14,8,0.363636364,58,,36,174,10,,,,,25,16," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11388,2021105MDAYT_dakl,2021105MDAYT_dakl,RCBD,4,6,,no,no,2021-May-19,2022-April-01,473,Daklak,723,IITA-TMS-IBA980581,"98/0581,980581,Dixon,I980581,IBA980581,IITA-IBA980581,IITA-TMS-980581,TMS 98/0581,TMS-I980581",plot,6386093,2021105MDAYT_dakl_rep3_IITA-TMS-IBA980581_41,3,3,41,1,11,test,,,2,1,,,,1,,,94,10.390625,17,13.3,0.438943894,55,,36,156,13,,,,,33,16," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11388,2021105MDAYT_dakl,2021105MDAYT_dakl,RCBD,4,6,,no,no,2021-May-19,2022-April-01,473,Daklak,390,IITA-TMS-IBA920057,"92/0057,920057,I920057,TMS 92/0057,TMS920057,TMS-I920057",plot,6386111,2021105MDAYT_dakl_rep3_IITA-TMS-IBA920057_42,3,3,42,2,11,test,,,3,1,,,,1,,,67,,,,,,,36,148,,,,,,36,,"All root rots (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11388,2021105MDAYT_dakl,2021105MDAYT_dakl,RCBD,4,6,,no,no,2021-May-19,2022-April-01,473,Daklak,2842379,KM419,,plot,6386084,2021105MDAYT_dakl_rep3_KM419_43,3,3,43,3,11,check,,,1.67,1,,,,4,,,119,8.125,12.5,10.4,0.454148472,5,,36,128,11,,,,,25,23.5," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11388,2021105MDAYT_dakl,2021105MDAYT_dakl,RCBD,4,6,,no,no,2021-May-19,2022-April-01,473,Daklak,39671,TMEB419,"GBAZEKOUTE,OBAMA,TME 419",plot,6386104,2021105MDAYT_dakl_rep3_TMEB419_44,3,3,44,4,11,test,,,1.67,1,,,,1.03,,,119,12.890625,27,16.5,0.379310345,67,,36,143,14,,,,,31,21," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11388,2021105MDAYT_dakl,2021105MDAYT_dakl,RCBD,4,6,,no,no,2021-May-19,2022-April-01,473,Daklak,2842340,VN19-442,,plot,6386092,2021105MDAYT_dakl_rep3_VN19-442_45,3,3,45,1,12,test,,,1.67,1,,,,1.03,,,55,8.671875,10.6,11.1,0.511520737,32,,36,150,16,,,,,36,12.5," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11388,2021105MDAYT_dakl,2021105MDAYT_dakl,RCBD,4,6,,no,no,2021-May-19,2022-April-01,473,Daklak,2731984,AR18-1,,plot,6386065,2021105MDAYT_dakl_rep3_AR18-1_46,3,3,46,2,12,test,,,3,1,,,,1,,,75,4.6875,13,6,0.315789474,50,,36,153,16,,,,,35,18," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11388,2021105MDAYT_dakl,2021105MDAYT_dakl,RCBD,4,6,,no,no,2021-May-19,2022-April-01,473,Daklak,2842216,KM94,,plot,6386073,2021105MDAYT_dakl_rep3_KM94_47,3,3,47,3,12,check,,,2,1,,,,1.03,,,135,21.328125,24.2,27.3,0.530097087,95,,36,180,16,,,,,32,23," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11388,2021105MDAYT_dakl,2021105MDAYT_dakl,RCBD,4,6,,no,no,2021-May-19,2022-April-01,473,Daklak,2864209,KM140,,plot,6386112,2021105MDAYT_dakl_rep3_KM140_48,3,3,48,4,12,check,,,2,1,,,,1.36,,,118,19.0625,14,24.4,0.635416667,81,,36,160,16,,,,,32,17.3," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11389,2021104MDAYT_dona,2021104MDAYT_dona,RCBD,8,8,,no,no,2021-April-21,2022-March-01,472,Dong Nai,2731984,AR18-1,,plot,6386153,2021104MDAYT_dona_rep1_AR18-1_16,1,1,16,4,4,test,,,3.333333333,1,,1,1,1,,,83.66666667,10.83333333,44,39,0.469879518,161,,64,209,35,3,,,,56,23.3," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11389,2021104MDAYT_dona,2021104MDAYT_dona,RCBD,8,8,,no,no,2021-April-21,2022-March-01,472,Dong Nai,61468,AR35-1,,plot,6386140,2021104MDAYT_dona_rep1_AR35-1_11,1,1,11,3,3,test,,,2.666666667,1,,1,1,1,,,125.6666667,9.055555556,91,32.6,0.263754045,165,,64,280.6666667,36,1,,,,64,22," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11389,2021104MDAYT_dona,2021104MDAYT_dona,RCBD,8,8,,no,no,2021-April-21,2022-March-01,472,Dong Nai,61487,AR42-4,,plot,6386132,2021104MDAYT_dona_rep1_AR42-4_7,1,1,7,3,2,test,,,2.666666667,1,,1,1,1,,,143.3333333,8.166666667,73,29.4,0.287109375,138,,64,243.3333333,35,1,,,,64,24," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11389,2021104MDAYT_dona,2021104MDAYT_dona,RCBD,8,8,,no,no,2021-April-21,2022-March-01,472,Dong Nai,2732001,AR9-48,,plot,6386135,2021104MDAYT_dona_rep1_AR9-48_9,1,1,9,1,3,test,,,3,1,,1,1,1,,,110,16.11111111,102,58,0.3625,173,,64,265.3333333,34,1,,,,63,23.2," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11389,2021104MDAYT_dona,2021104MDAYT_dona,RCBD,8,8,,no,no,2021-April-21,2022-March-01,472,Dong Nai,61463,CR13-8,,plot,6386139,2021104MDAYT_dona_rep1_CR13-8_15,1,1,15,3,4,test,,,2.666666667,1,,1,1,1,,,170,8.888888889,69,32,0.316831683,117,,64,238.6666667,36,1,,,,57,25," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11389,2021104MDAYT_dona,2021104MDAYT_dona,RCBD,8,8,,no,no,2021-April-21,2022-March-01,472,Dong Nai,2732020,CR24-16,,plot,6386122,2021104MDAYT_dona_rep1_CR24-16_12,1,1,12,4,3,test,,,0,1,,1,1,1,,,154,10.08333333,13,36.3,0.736308316,129,,64,154,30,1,,,,64,22," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11389,2021104MDAYT_dona,2021104MDAYT_dona,RCBD,8,8,,no,no,2021-April-21,2022-March-01,472,Dong Nai,2732021,CR24-3,,plot,6386120,2021104MDAYT_dona_rep1_CR24-3_8,1,1,8,4,2,test,,,3.333333333,1,,1,1,1,,,76.33333333,17.77777778,70,64,0.47761194,184,,64,231.3333333,33,1,,,,62,23," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11389,2021104MDAYT_dona,2021104MDAYT_dona,RCBD,8,8,,no,no,2021-April-21,2022-March-01,472,Dong Nai,2732022,CR25-4,,plot,6386116,2021104MDAYT_dona_rep1_CR25-4_10,1,1,10,2,3,test,,,2,1,,1,1,1,,,162,8.888888889,60,32,0.347826087,179,,64,211.3333333,36,1,,,,63,23," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11389,2021104MDAYT_dona,2021104MDAYT_dona,RCBD,8,8,,no,no,2021-April-21,2022-March-01,472,Dong Nai,2732025,CR27-20,,plot,6386150,2021104MDAYT_dona_rep1_CR27-20_3,1,1,3,3,1,test,,,3,1,,1,1,1,,,87.66666667,13.19444444,46,47.5,0.50802139,140,,64,189.6666667,30,1,,,,55,23.3," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11389,2021104MDAYT_dona,2021104MDAYT_dona,RCBD,8,8,,no,no,2021-April-21,2022-March-01,472,Dong Nai,700,IITA-TMS-IBA972205,"97/2205,I972205,TMS 97/2205,TMS972205,TMS-I972205",plot,6386114,2021104MDAYT_dona_rep1_IITA-TMS-IBA972205_14,1,1,14,2,4,test,,,3.333333333,1,,1,1,1,,,98.33333333,25.27777778,76,91,0.54491018,197,,64,228,35,1,,,,63,20," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11389,2021104MDAYT_dona,2021104MDAYT_dona,RCBD,8,8,,no,no,2021-April-21,2022-March-01,472,Dong Nai,723,IITA-TMS-IBA980581,"98/0581,980581,Dixon,I980581,IBA980581,IITA-IBA980581,IITA-TMS-980581,TMS 98/0581,TMS-I980581",plot,6386145,2021104MDAYT_dona_rep1_IITA-TMS-IBA980581_4,1,1,4,4,1,test,,,0,1,,1,1,1,,,219,17.77777778,46,64,0.581818182,163,,64,219,24,1,,,,49,24.3," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11389,2021104MDAYT_dona,2021104MDAYT_dona,RCBD,8,8,,no,no,2021-April-21,2022-March-01,472,Dong Nai,2864209,KM140,,plot,6386158,2021104MDAYT_dona_rep1_KM140_6,1,1,6,2,2,check,,,0,1.1,,2.322033898,1.7,1.683333333,,,168,25.55555556,40,92,0.696969697,290,,64,168,32,1,,,,60,22," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11389,2021104MDAYT_dona,2021104MDAYT_dona,RCBD,8,8,,no,no,2021-April-21,2022-March-01,472,Dong Nai,2842379,KM419,,plot,6386141,2021104MDAYT_dona_rep1_KM419_1,1,1,1,1,1,check,,,0.666666667,2.196428571,,4,4,4,,,77,9.444444444,35.5,34,0.489208633,120,,64,148.6666667,34,1,,,,56,27," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11389,2021104MDAYT_dona,2021104MDAYT_dona,RCBD,8,8,,no,no,2021-April-21,2022-March-01,472,Dong Nai,2451401,KU50,,plot,6386138,2021104MDAYT_dona_rep1_KU50_5,1,1,5,1,2,check,,,0,1,,1,1.047619048,1.079365079,,,290,34.77777778,84,125.2,0.598470363,309.2,,64,290,35,1,,,,63,28.7," (Operator: lizbethpino, Time: )"
